text,sentiment,set,prediction,prob_pos,prob_neg,certainty
"This location makes the mall a convenient place to shop for consumers from three large residential areas nearby Jaroszowka , Wysockiego and Zgody .",positive,train,positive,0.9876585602760315,0.012341476045548916,0.9753170842304826
Espoon kaupunki awarded contracts for personal care products .,positive,train,positive,0.9962543249130249,0.0037456678692251444,0.9925086570437998
Altogether Finnair has canceled over 500 flights because of the strike .,negative,train,negative,0.0002333462325623259,0.9997666478157043,0.999533301583142
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,negative,train,negative,0.0016292267246171832,0.9983708262443542,0.9967415995197371
It will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .,positive,test,positive,0.9988534450531006,0.0011465345742180943,0.9977069104788825
The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .,positive,train,positive,0.8668637871742249,0.13313619792461395,0.7337275892496109
The divestment of Raisio 's margarine business in May 2009 gave the company a clearer focus on grain-based products .,positive,train,positive,0.9915783405303955,0.008421613834798336,0.9831567266955972
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,positive,train,positive,0.996572732925415,0.0034273231867700815,0.993145409738645
"Recovery has been evident in the liquid handling business , particularly in areas outside Europe and primarily in North America and Asia .",positive,test,positive,0.917181670665741,0.08281830698251724,0.8343633636832237
Kazgiprotsvetmet and Outotec Finland have signed an agreement on strategic cooperation in the marketing and providing of minerals processing and metallurgical plants and related services in Kazakhstan and the surrounding countries .,positive,test,positive,0.9996758699417114,0.0003241844824515283,0.9993516854592599
Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,negative,train,negative,0.005084758158773184,0.994915246963501,0.9898304888047278
The total number of filling stations has been on the decrease recently .,negative,train,negative,0.05689403787255287,0.9431059956550598,0.8862119577825069
Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .,positive,test,positive,0.9952085614204407,0.004791468847543001,0.9904170925728977
"EPS for the quarter was EUR0 .00 , as compared with EUR0 .01 in the third quarter of 2008 , representing a Group net sales for the third quarter were EUR15 .3 m , up by 2.8 % as compared with EUR14 .9 m in the third quarter of 2008 .",positive,train,positive,0.9353893399238586,0.06461064517498016,0.8707786947488785
"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",negative,train,negative,0.011070368811488152,0.9889295697212219,0.9778592009097338
"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines .",positive,test,positive,0.9966785907745361,0.003321417374536395,0.9933571733999997
F-Secure also point out the logical weakness in the sequenced numbers of a card approach that has apparently already been utilised .,negative,train,negative,0.20033197104930878,0.79966801404953,0.5993360430002213
"' The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",positive,test,positive,0.9937297105789185,0.006270286161452532,0.9874594244174659
ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,negative,train,negative,0.011463981121778488,0.98853600025177,0.9770720191299915
'' We were the lowest bidders and now the final approval is awaited . '',positive,train,positive,0.6930915117263794,0.3069084584712982,0.3861830532550812
The recent troubles simply make NETeller cheaper .,negative,train,negative,0.09574899077415466,0.904250979423523,0.8085019886493683
Sales increased due to growing market rates and increased operations .,positive,train,positive,0.9850649237632751,0.014935127459466457,0.9701297963038087
"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",positive,train,positive,0.9632265567779541,0.036773454397916794,0.9264531023800373
"In addition to Russia , we now seek additional growth in Ukraine .",positive,test,positive,0.9948805570602417,0.005119457375258207,0.9897610996849835
"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year .",positive,train,positive,0.9745484590530396,0.025451580062508583,0.949096878990531
"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",negative,train,negative,0.08566859364509583,0.9143313765525818,0.828662782907486
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",positive,train,negative,0.31038999557495117,0.6896100044250488,0.37922000885009766
"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",negative,train,negative,0.01953674480319023,0.9804632067680359,0.9609264619648457
Lietuvos Respublikos sveikatos apsaugos ministerija has awarded contract to UAB '' AFFECTO LIETUVA '' for financial systems software package .,positive,test,positive,0.9899952411651611,0.010004710406064987,0.9799905307590961
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative,train,negative,0.06324227154254913,0.9367576837539673,0.8735154122114182
The company 's previous estimate was for a lower revenue than the year-ago EUR 93.9 million .,negative,train,negative,0.1730286180973053,0.8269714117050171,0.6539427936077118
"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( '' Kapthing '' ) has informed Rapala VMC Corporation ( '' Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",negative,train,negative,0.2649117410182953,0.7350882291793823,0.47017648816108704
Global Banking News 28 September 2010 Tieto Corporation and Pohjola Bank ( PINK POJLF ) are to cooperate on SWIFT services .,positive,train,positive,0.9750506281852722,0.024949369952082634,0.9501012582331896
EBIT margin was up from 1.4 % to 5.1 % .,positive,train,positive,0.9580433964729309,0.0419565849006176,0.9160868115723133
"Nokia will continue to invest in future development of Qt for the benefit of all users , both Commercial and LGPL .",positive,train,positive,0.9993788003921509,0.0006211366853676736,0.9987576637067832
Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .,negative,train,negative,0.002793584717437625,0.9972063899040222,0.9944128051865846
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,test,positive,0.9970840811729431,0.002915928838774562,0.9941681523341686
The SeaWind that was en route from the Finnish port of Turku to Stockholm got stuck in ice already around 4 p.m. on Wednesday and the Regal Star 's journey from the Swedish port of Kapellskar to Paldiski in northwestern Estonia was cut short at 2 a.m. on Thursday .,negative,train,negative,0.004575482103973627,0.9954245686531067,0.9908490865491331
"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .",negative,train,negative,0.010901642963290215,0.989098310470581,0.9781966675072908
"Helsingin Uutiset , Vantaan Sanomat and Lansivayla reach some 385,000 readers , or more than 40 % of the consumers in the greater Helsinki region .",positive,train,positive,0.9856999516487122,0.014300091192126274,0.9713998604565859
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters .",positive,train,positive,0.9841724634170532,0.01582753285765648,0.9683449305593967
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,train,positive,0.9898042678833008,0.010195774026215076,0.9796084938570857
SCANIA Morgan Stanley lifted the share target on Swedish heavy-duty truck and bus maker Scania AB to 330 crowns ( $ 42.4 35.2 euro ) from 310 crowns ( $ 39.8 33.1 euro ) .,positive,train,positive,0.9679155945777893,0.03208436816930771,0.9358312264084816
Return on capital employed rose by 4.8 percentage points to 19.6 % .,positive,test,positive,0.9878132343292236,0.012186702340841293,0.9756265319883823
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",negative,train,negative,0.006378255784511566,0.9936217665672302,0.9872435107827187
"( Filippova ) A trilateral agreement on investment in the construction of a technology park in St Petersburg was to have been signed in the course of the forum , Days of the Russian Economy , that opened in Helsinki today .",positive,train,positive,0.992767333984375,0.007232619449496269,0.9855347145348787
"Finnish P+AÂ¦yry has been awarded an engineering contract by CFR , the national railway company of Romania .",positive,train,positive,0.9969444870948792,0.0030555427074432373,0.9938889443874359
Nokia will certainly disagree with Qualcomm 's views on the patent situation .,negative,test,positive,0.9523727893829346,0.04762721061706543,0.9047455787658691
The terms of the aforementioned funding are considerably below the Bank 's current CDS levels in the market and have a maturity ranging from 1 to 7.5 years .,negative,train,negative,0.008657639846205711,0.9913423657417297,0.982684725895524
"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance .",positive,train,positive,0.999040424823761,0.0009595750016160309,0.998080849822145
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services .",positive,train,positive,0.9986928105354309,0.0013071607099846005,0.9973856498254463
"Scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay off 15 employees at the company 's plant in Sievi , in Finland .",negative,train,negative,0.0004387679509818554,0.9995612502098083,0.9991224822588265
"Under the agreement , TietoEnator will provide Blyk with extended application and business process management services and an IT infrastructure .",positive,train,positive,0.9997169375419617,0.0002830183075275272,0.9994339192344341
"Belarus OAO Lidskoe Pivo brewery , based in the Grodno Region , reported a 1.1 % decrease in output to 1.045 million decaliters in January-March 2010 , a representative in the administration of the company told .",negative,train,negative,0.08712948113679886,0.9128705263137817,0.8257410451769829
"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",positive,train,positive,0.9972930550575256,0.0027069668285548687,0.9945860882289708
"As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .",negative,train,negative,0.0182635635137558,0.981736421585083,0.9634728580713272
Our standardised services have met with a positive reception among our customers as well as at Itella .,positive,train,positive,0.9927157759666443,0.00728425569832325,0.985431520268321
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",positive,train,positive,0.9728359580039978,0.027164051309227943,0.9456719066947699
"Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .",positive,train,positive,0.9812318682670593,0.01876816526055336,0.962463703006506
Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,negative,train,negative,0.03680872917175293,0.9631912708282471,0.9263825416564941
"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .",negative,train,negative,9.032671368913725e-05,0.9999096393585205,0.9998193126448314
The aim is to increase sales by at least one fifth in 2006 .,positive,train,positive,0.9996834993362427,0.0003164833760820329,0.9993670159601606
The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .,negative,train,negative,0.03211415931582451,0.9678857922554016,0.9357716329395771
1 November 2010 Finnish textile and clothing company Marimekko Oyj ( HEL MMO1V ) announced on Friday the opening of its first concept store in Seoul in cooperation with Japanese sector player Look Inc ( TYO 8029 ) .,positive,train,positive,0.9839008450508118,0.016099119558930397,0.9678017254918814
"Significance Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market .",positive,train,positive,0.9988717436790466,0.0011282094055786729,0.997743534273468
"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea .",positive,train,positive,0.9910563230514526,0.008943692781031132,0.9821126302704215
"In addition to the demand in Finland , the export of lining stone products also increased .",positive,train,positive,0.9727899432182312,0.027210097759962082,0.9455798454582691
"As a result , the distribution companies will start to distribute , in addition to their current product offering , Shimano reels , rods and other Shimano fishing tackle products on an exclusive basis .",positive,train,positive,0.9959492683410645,0.004050748888403177,0.9918985194526613
Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,negative,train,negative,0.0003705935669131577,0.9996293783187866,0.9992587847518735
23 April 2010 Finnish construction and engineering company Outotec Oyj HEL OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,negative,train,negative,0.05980608984827995,0.9401939511299133,0.8803878612816334
"O'Leary 's Material Handling Services , located in Perth , is the leading company in Western Australia that supplies , installs and provides service for tail lifts .",positive,train,positive,0.99641352891922,0.0035864384844899178,0.99282709043473
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,train,positive,0.995577335357666,0.004422682803124189,0.9911546525545418
"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",positive,test,positive,0.9880428314208984,0.011957176961004734,0.9760856544598937
"HELSINKI ( AFX ) Metso said it will upgrade one of UPM-Kymmene 's four paper machines at the latter 's mill in Jaemsaenkoski with a new coating color supply system , machine and process controls and quality measurements .",positive,train,positive,0.9989179372787476,0.001082050264813006,0.9978358870139346
"Dubai Nokia has announced the launch of '' Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .",positive,train,positive,0.9904070496559143,0.009592980146408081,0.9808140695095062
"As a result , the company currently anticipates net sales to increase and the operating result to be positive .",positive,train,positive,0.9971657395362854,0.0028342539444565773,0.9943314855918288
'' Ixonos has a rich heritage in developing leadership experiences in the smartphone segment .,positive,test,positive,0.998077392578125,0.001922651194036007,0.996154741384089
Panostaja Oyj s ( Panostaja ) Board of Directors decided on 16 December 2010 on a new long-term incentive and commitment plan for members of the management team .,positive,train,positive,0.9955847859382629,0.00441518472507596,0.991169601213187
"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 .",positive,train,positive,0.9539645314216614,0.04603549465537071,0.9079290367662907
The number of bodily injury cases quadrupled in 2000-2006 .,negative,train,negative,0.1482873260974884,0.8517126441001892,0.7034253180027008
The EPS improved to EUR0 .38 from EUR0 .27 .,positive,train,positive,0.9970653653144836,0.002934681251645088,0.9941306840628386
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,train,positive,0.955254316329956,0.04474569857120514,0.9105086177587509
Finnish Bank of +_land +_landsbanken has issued a profit warning .,negative,test,negative,0.010009941644966602,0.9899901151657104,0.9799801735207438
"After Chuck Smith was laid off on May 30 from his $ 90,000 housing consultant job , he and his wife had to cut spending in half for their family of six , having to rely on his wife 's income about the same as his alone .",negative,train,negative,0.020688066259026527,0.9793119430541992,0.9586238767951727
Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,negative,train,negative,0.009996293112635612,0.9900036454200745,0.9800073523074389
"Then , it said the contract was estimated to contribute more than EUR150m to its net sales in 2010 .",positive,train,positive,0.9975765347480774,0.0024234196171164513,0.9951531151309609
Ramirent s Danish subsidiary Ramirent A-S has today signed an agreement to acquire the business assets of the machinery rental company Jydsk Materiel Udlejning located in West Jutland .,positive,test,positive,0.9979380965232849,0.00206192210316658,0.9958761744201183
"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",negative,train,negative,0.0017638507997617126,0.9982361793518066,0.9964723285520449
The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX RTRKS ) .,negative,train,negative,0.059004995971918106,0.9409949779510498,0.8819899819791317
Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .,positive,train,positive,0.981295645236969,0.018704302608966827,0.9625913426280022
"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",positive,test,positive,0.8250173926353455,0.17498260736465454,0.6500347852706909
A new production line is being completed for the contract production of hormone treatments .,positive,train,positive,0.9907770156860352,0.009222959168255329,0.9815540565177798
"Managing Director 's comments '' Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",negative,train,negative,0.04727274179458618,0.9527272582054138,0.9054545164108276
Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,positive,train,positive,0.9953131675720215,0.004686793312430382,0.9906263742595911
It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,positive,test,positive,0.9797477126121521,0.020252257585525513,0.9594954550266266
in Q1 2010 18 May 2010 Finnish electrical components maker Salcomp Oy ( HEL SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,positive,train,positive,0.8792244791984558,0.120775505900383,0.7584489732980728
The companies have agreed on long-term cooperation to mechanise harvesting in Stora Enso 's eucalyptus plantations in Southern China .,positive,train,positive,0.9945853352546692,0.005414711311459541,0.9891706239432096
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,train,positive,0.9788339734077454,0.021166013553738594,0.9576679598540068
"In Sweden , there is an oversupply of pharmacies .",negative,train,negative,0.046593375504016876,0.953406572341919,0.9068131968379021
"The metal has gained 41 percent this year as demand from China , the world 's largest user , increased .",positive,train,positive,0.9265615344047546,0.07343849539756775,0.8531230390071869
"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .",negative,train,negative,0.0032104465644806623,0.9967895150184631,0.9935790684539825
Operating profit improved by 16.7 % to EUR 7.7 mn .,positive,train,positive,0.9921942949295044,0.00780565245077014,0.9843886424787343
"Pretax profit totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .",positive,train,negative,0.40875646471977234,0.5912435054779053,0.18248704075813293
This is the second successful effort for the financial investor this year .,positive,train,positive,0.9926716089248657,0.007328364532440901,0.9853432443924248
"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",positive,train,positive,0.9682824015617371,0.03171759471297264,0.9365648068487644
"Efore 's presence here also opens up new and interesting development opportunities for our students , '' the dean of the Faculty of Electronics , Communications and Automation at TKK said .",positive,test,positive,0.9939938187599182,0.0060061742551624775,0.9879876445047557
"The company 's goal is to achieve annual savings of EUR 2 million ( USD 2.7 m ) , of which two thirds are to be realized in 2010 .",positive,test,positive,0.9992343187332153,0.0007656796369701624,0.9984686390962452
LONDON MarketWatch Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,positive,train,positive,0.9993343949317932,0.0006655253237113357,0.9986688696080819
"Finnish lifting equipment maker Kone Oyj said on October 4 , 2007 it won an order worth 15 mln euro $ 21.2 mln to deliver a total of 53 custom designed elevators to Norwegian shipbuilder Aker Yards ASA .",positive,train,positive,0.9994496703147888,0.0005502836429513991,0.9988993866718374
"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .",negative,train,negative,0.046323277056217194,0.953676700592041,0.9073534235358238
"In contrast , the company 's net loss for the third quarter of 2009 contracted to EUR 76 million from EUR 256 million for the corresponding period a year ago .",positive,train,positive,0.9090457558631897,0.09095421433448792,0.8180915415287018
Profit for the period fell to EUR 1.6 mn from EUR 7.5 mn in January-September 2008 .,negative,test,negative,0.0019013689598068595,0.9980986714363098,0.996197302476503
"According to CEO Matti Karppinen , Frozen Foods posted a good result in 2010 , as it did in 2009 .",positive,test,positive,0.9849479794502258,0.015051985159516335,0.9698959942907095
Orders received grew by 55 % year-on-year to EUR732m .,positive,test,positive,0.999098539352417,0.0009014411480166018,0.9981970982044004
It is a disappointment to see the plan folded .,negative,test,positive,0.7770727872848511,0.22292721271514893,0.5541455745697021
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",positive,train,positive,0.9841949939727783,0.015805013477802277,0.968389980494976
Tekla will implement the renewal in software versions which will be introduced in spring 2011 .,positive,train,positive,0.9969391822814941,0.003060863818973303,0.9938783184625208
"At the seminar , a memorandum of understanding on co-operation was signed between the Finnish Kemira Company and Vietnam National Chemical Corporation .",positive,train,positive,0.9885568618774414,0.011443146504461765,0.9771137153729796
"( ADP News ) Oct 29 , 2008 Finnish lifting equipment maker Konecranes Oyj ( OMX KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,train,positive,0.8246985077857971,0.17530150711536407,0.649397000670433
"SINGAPORE ( ICIS ) ( 1 ) Kemira and Indian water infrastructure firm ( 2 ) IVRCL have agreed to form a join venture which includes a new inorganic coagulant manufacturing facility in Andhra Pradesh state , India , the Finnish water treatment chemicals maker said on Tuesday .",positive,train,positive,0.9814055562019348,0.018594468012452126,0.9628110881894827
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,train,positive,0.9897386431694031,0.010261344723403454,0.9794772984459996
Total operating revenue grew by 27.6 % year-on-year to EUR61m .,positive,train,positive,0.9986237287521362,0.0013762637972831726,0.9972474649548531
"Finnish Larox has signed a contract with the Talvivaara Project for the delivery of filters to the Talvivaara nickel mine in Sotkamo , in Finland .",positive,test,positive,0.9979859590530396,0.002014071913436055,0.9959718871396035
Finnish Bank of +_land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,positive,train,positive,0.7759725451469421,0.22402742505073547,0.5519451200962067
"According to the company , its operating profit , excluding non-recurring items , in the fourth quarter of 2009 was significantly better than expected , and also better than the figures for the fourth quarter of 2008 .",positive,train,positive,0.9194909334182739,0.08050905913114548,0.8389818742871284
"'' The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , '' UPM said .",negative,train,positive,0.6519556641578674,0.3480442762374878,0.30391138792037964
"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",negative,train,negative,0.11048968881368637,0.8895103335380554,0.779020644724369
"Tectia Corporation HEL TEC1V , a provider of real-time security solutions , today announced that it has appointed LAN2LAN , a provider of IT services in the UK , to distribute its data security and manage file transfer software .",positive,train,positive,0.9918813109397888,0.008118713274598122,0.9837625976651907
Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,positive,test,positive,0.9936005473136902,0.006399450823664665,0.9872010964900255
"The move is aimed at boosting sales , cost-efficiency and market share in Finland .",positive,train,positive,0.9923065304756165,0.007693499326705933,0.9846130311489105
"'' BasWare 's product sales grew strongly in the financial period , by 24 percent .",positive,train,positive,0.9913198351860046,0.008680211380124092,0.9826396238058805
"ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An increase in the share capital of Aspo Plc totaling EUR 1,125.60 was registered today .",positive,train,positive,0.9547023773193359,0.045297570526599884,0.909404806792736
"At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn compared to EUR 7.04 in 2005 .",positive,train,positive,0.9131419062614441,0.08685816079378128,0.8262837454676628
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,positive,train,positive,0.9922814965248108,0.007718464359641075,0.9845630321651697
"Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro $ 664,000 for the same period of 2006 .",positive,train,positive,0.8812066316604614,0.11879328638315201,0.7624133452773094
"'' Uncommonly weak snow conditions in nearly every market have affected our first quarter result , '' Chief Executive Roger Talermo said .",negative,train,negative,0.2997540533542633,0.7002459168434143,0.400491863489151
Earnings per share were at loss of EUR0 .24 .,negative,train,negative,0.024652373045682907,0.975347638130188,0.9506952650845051
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",positive,train,positive,0.9972968697547913,0.0027030932251363993,0.9945937765296549
Asian traffic declined by 3.4 per cent .,negative,train,negative,0.008366776630282402,0.9916331768035889,0.9832664001733065
"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",negative,train,negative,0.00438119238242507,0.9956187605857849,0.9912375682033598
"GeoSentric Oyj s GeoSolutions Business Unit GyPSii , the mobile digital lifestyle application and geo-mobility social networking platform , has signed an agreement with Nanjing MyNet to make the GyPSii mobile social networking platform available to customers of China Mobile .",positive,train,positive,0.9914222359657288,0.008577793836593628,0.9828444421291351
"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",negative,train,negative,0.12816834449768066,0.8718316555023193,0.7436633110046387
Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as '' cry babies '' .,negative,train,negative,0.08910562098026276,0.9108943939208984,0.8217887729406357
SKF 6 April 2010 Alandsbanken has given a '' buy '' recommendation on Swedish industrial company SKF AB ( STO SKF B ) with a share price target of SEK150 .,positive,train,positive,0.9849979281425476,0.0150019945576787,0.9699959335848689
"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .",negative,test,negative,0.01628684811294079,0.9837131500244141,0.9674263019114733
"Benefon , a wireless and GPS technology company , will supply Karputer with its TWIG navigation platform , a GPS satellite navigation and voice guidance service .",positive,train,positive,0.9991600513458252,0.0008399559883400798,0.9983200953574851
Revenues at the same time grew 14 percent to 43 million euros .,positive,train,positive,0.9988142251968384,0.001185750705190003,0.9976284744916484
Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,positive,train,positive,0.9958769083023071,0.004123033955693245,0.9917538743466139
"In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 .",positive,train,positive,0.9769461750984192,0.023053763434290886,0.9538924116641283
"In addition , Lehdentekijat Oy will start producing a new membership magazine , Viisas Raha ( Wise Money ) for the Association .",positive,train,positive,0.998832643032074,0.001167305395938456,0.9976653376361355
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,train,positive,0.9913092851638794,0.008690746501088142,0.9826185386627913
Cash Flow from Operations for the most recent quarter also reached a eight year low .,negative,train,positive,0.5074934363365173,0.49250659346580505,0.01498684287071228
UPM-Kymmene has generated four consecutive quarters of positive Free Cash Flow .,positive,test,positive,0.9145733118057251,0.0854267105460167,0.8291466012597084
Stora Enso owns 43 percent of Bergvik and earns therefore SEK 1.5 bn on the value appreciation .,positive,train,positive,0.6037368178367615,0.3962632119655609,0.20747360587120056
"International sales rose by 59.8 % to EUR 1,244.4 mn .",positive,train,positive,0.9978030323982239,0.0021969194058328867,0.995606112992391
"In Q1 of 2009 , Bank of +_land 's net interest income weakened by 10 % to EUR 9.1 mn .",negative,train,negative,0.3163188695907593,0.6836811900138855,0.3673623204231262
Componenta 's objective with this agreement is to increase business on its existing production lines .,positive,train,positive,0.998195469379425,0.0018045883625745773,0.9963908810168505
"The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR 3.5 ( +1.2 ) million .",negative,train,negative,0.028537461534142494,0.9714625477790833,0.9429250862449408
"The agreement will provide The Switch with double the converter capacity , whilst opening up further manufacturing locations in China .",positive,test,positive,0.9988269209861755,0.0011730638798326254,0.9976538571063429
The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,positive,train,positive,0.9995792508125305,0.0004207157180644572,0.9991585350944661
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,train,positive,0.9967601895332336,0.003239776473492384,0.9935204130597413
Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,positive,train,positive,0.9987462759017944,0.0012536877766251564,0.9974925881251693
